measurementID,eventID,measurementType,measurementValue,measurementUnit,measurementDeterminedDate,measurementMethod,measurementRemarks
P04Q1_20181121_V04,P04Q1_20181121,maximum height,41.17,centimeters,20181121,Plot: Field measurement of species height; Transect: Line-Intercept,https://vocabs.lter-europe.net/envthes/en/page/21555
PR15Q8_20191218_V01,PR15Q8_20191218,vegetation cover,1.7000000000000002,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR15Q8_20200519_V01,PR15Q8_20200519,vegetation cover,9.1,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR15Q8_20201117_V01,PR15Q8_20201117,vegetation cover,5,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR15Q8_20210519_V01,PR15Q8_20210519,vegetation cover,9.799999999999997,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q1_20190424_V01,PR16Q1_20190424,vegetation cover,100,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q1_20191218_V01,PR16Q1_20191218,vegetation cover,39.2,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q1_20200519_V01,PR16Q1_20200519,vegetation cover,65.59999999999998,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q1_20201117_V01,PR16Q1_20201117,vegetation cover,63.400000000000006,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q1_20210519_V01,PR16Q1_20210519,vegetation cover,82.29999999999998,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q2_20190424_V01,PR16Q2_20190424,vegetation cover,98,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q2_20191218_V01,PR16Q2_20191218,vegetation cover,43.1,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q2_20200519_V01,PR16Q2_20200519,vegetation cover,47.900000000000006,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q2_20201117_V01,PR16Q2_20201117,vegetation cover,54.000000000000014,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q2_20210519_V01,PR16Q2_20210519,vegetation cover,85.69999999999999,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q3_20190424_V01,PR16Q3_20190424,vegetation cover,55.7,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q3_20191218_V01,PR16Q3_20191218,vegetation cover,1.5999999999999999,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q3_20200519_V01,PR16Q3_20200519,vegetation cover,10.2,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q3_20201117_V01,PR16Q3_20201117,vegetation cover,2.2,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q3_20210519_V01,PR16Q3_20210519,vegetation cover,21.2,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q4_20190424_V01,PR16Q4_20190424,vegetation cover,62,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q4_20191218_V01,PR16Q4_20191218,vegetation cover,4.1,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q4_20200519_V01,PR16Q4_20200519,vegetation cover,19.800000000000004,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q4_20201117_V01,PR16Q4_20201117,vegetation cover,6.899999999999999,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q4_20210519_V01,PR16Q4_20210519,vegetation cover,14.299999999999999,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q5_20190424_V01,PR16Q5_20190424,vegetation cover,34.7,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q5_20191218_V01,PR16Q5_20191218,vegetation cover,2.0999999999999996,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q5_20200519_V01,PR16Q5_20200519,vegetation cover,17.299999999999994,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q5_20201117_V01,PR16Q5_20201117,vegetation cover,9.7,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q5_20210519_V01,PR16Q5_20210519,vegetation cover,19.400000000000002,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q6_20190424_V01,PR16Q6_20190424,vegetation cover,43.90000000000001,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q6_20191218_V01,PR16Q6_20191218,vegetation cover,4.749999999999999,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q6_20200519_V01,PR16Q6_20200519,vegetation cover,27.899999999999995,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q6_20201117_V01,PR16Q6_20201117,vegetation cover,12.599999999999998,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q6_20210519_V01,PR16Q6_20210519,vegetation cover,11.899999999999997,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q7_20190424_V01,PR16Q7_20190424,vegetation cover,21.3,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q7_20191218_V01,PR16Q7_20191218,vegetation cover,2,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q7_20200519_V01,PR16Q7_20200519,vegetation cover,17.7,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q7_20201117_V01,PR16Q7_20201117,vegetation cover,9.700000000000001,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q7_20210519_V01,PR16Q7_20210519,vegetation cover,22.700000000000003,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q8_20190424_V01,PR16Q8_20190424,vegetation cover,11.200000000000001,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q8_20191218_V01,PR16Q8_20191218,vegetation cover,1,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q8_20200519_V01,PR16Q8_20200519,vegetation cover,14.199999999999996,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q8_20201117_V01,PR16Q8_20201117,vegetation cover,9.299999999999997,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR16Q8_20210519_V01,PR16Q8_20210519,vegetation cover,12.099999999999998,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q1_20190424_V01,PR17Q1_20190424,vegetation cover,13.2,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q1_20191218_V01,PR17Q1_20191218,vegetation cover,0.6,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q1_20200519_V01,PR17Q1_20200519,vegetation cover,5.1,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q1_20201117_V01,PR17Q1_20201117,vegetation cover,7,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q1_20210519_V01,PR17Q1_20210519,vegetation cover,10.1,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q2_20190424_V01,PR17Q2_20190424,vegetation cover,10,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q2_20191218_V01,PR17Q2_20191218,vegetation cover,0.6,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q2_20200519_V01,PR17Q2_20200519,vegetation cover,5.3,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q2_20201117_V01,PR17Q2_20201117,vegetation cover,3.2,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q2_20210519_V01,PR17Q2_20210519,vegetation cover,5.8,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q3_20190424_V01,PR17Q3_20190424,vegetation cover,27.3,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q3_20191218_V01,PR17Q3_20191218,vegetation cover,3.8999999999999995,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q3_20200519_V01,PR17Q3_20200519,vegetation cover,8.299999999999999,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q3_20201117_V01,PR17Q3_20201117,vegetation cover,12.799999999999999,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q3_20210519_V01,PR17Q3_20210519,vegetation cover,11.5,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q4_20190424_V01,PR17Q4_20190424,vegetation cover,27.2,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q4_20191218_V01,PR17Q4_20191218,vegetation cover,0.8,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q4_20200519_V01,PR17Q4_20200519,vegetation cover,9.599999999999998,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q4_20201117_V01,PR17Q4_20201117,vegetation cover,10.1,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q4_20210519_V01,PR17Q4_20210519,vegetation cover,18.2,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q5_20190424_V01,PR17Q5_20190424,vegetation cover,94.2,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q5_20191218_V01,PR17Q5_20191218,vegetation cover,12.9,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q5_20200519_V01,PR17Q5_20200519,vegetation cover,27.9,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q5_20201117_V01,PR17Q5_20201117,vegetation cover,24.6,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q5_20210519_V01,PR17Q5_20210519,vegetation cover,46,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q6_20190424_V01,PR17Q6_20190424,vegetation cover,99.5,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q6_20191218_V01,PR17Q6_20191218,vegetation cover,4.3999999999999995,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q6_20200519_V01,PR17Q6_20200519,vegetation cover,11.649999999999999,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q6_20201117_V01,PR17Q6_20201117,vegetation cover,22.500000000000004,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q6_20210519_V01,PR17Q6_20210519,vegetation cover,29.700000000000003,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q7_20190424_V01,PR17Q7_20190424,vegetation cover,102.1,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q7_20191218_V01,PR17Q7_20191218,vegetation cover,1.3,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q7_20200519_V01,PR17Q7_20200519,vegetation cover,13.999999999999998,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q7_20201117_V01,PR17Q7_20201117,vegetation cover,18.5,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q7_20210519_V01,PR17Q7_20210519,vegetation cover,19.7,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q8_20190424_V01,PR17Q8_20190424,vegetation cover,92.6,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q8_20191218_V01,PR17Q8_20191218,vegetation cover,5.299999999999999,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q8_20200519_V01,PR17Q8_20200519,vegetation cover,26.900000000000002,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q8_20201117_V01,PR17Q8_20201117,vegetation cover,21,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR17Q8_20210519_V01,PR17Q8_20210519,vegetation cover,33.099999999999994,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR18Q1_20190424_V01,PR18Q1_20190424,vegetation cover,90.8,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR18Q1_20191218_V01,PR18Q1_20191218,vegetation cover,25.400000000000002,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR18Q1_20200519_V01,PR18Q1_20200519,vegetation cover,45.4,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR18Q1_20201117_V01,PR18Q1_20201117,vegetation cover,42.800000000000004,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR18Q1_20210519_V01,PR18Q1_20210519,vegetation cover,55.10000000000001,percentage,20210519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR18Q2_20190424_V01,PR18Q2_20190424,vegetation cover,94,percentage,20190424,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR18Q2_20191218_V01,PR18Q2_20191218,vegetation cover,31.100000000000005,percentage,20191218,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR18Q2_20200519_V01,PR18Q2_20200519,vegetation cover,58.85000000000001,percentage,20200519,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
PR18Q2_20201117_V01,PR18Q2_20201117,vegetation cover,51.800000000000004,percentage,20201117,Sumatory of the specific vegetation cover ,https://vocabs.lter-europe.net/envthes/en/page/20537
